GHO;PUBLISHSTATE;YEAR;REGION;WORLDBANKINCOMEGROUP;COUNTRY;SEX;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
SDGPOISON;PUBLISHED;2004;AFR;;MWI;MLE;3.6 [1.7-6.6];3.5676;1.72495;6.63798;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;MWI;BTSX;2.9 [1.4-5.4];2.88597;1.3794;5.43699;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;MWI;MLE;3.6 [1.8-6.6];3.62173;1.80272;6.58753;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;MWI;BTSX;1.7 [0.7-3.7];1.74346;0.72042;3.7081;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;MWI;FMLE;1.9 [0.8-3.9];1.9271;0.8238;3.86503;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;MWI;FMLE;2.2 [1.0-4.3];2.21232;0.99043;4.3489;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;MWI;FMLE;1.2 [0.5-2.5];1.16607;0.46262;2.53452;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;MWI;MLE;3.6 [1.7-6.8];3.57085;1.70625;6.81907;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;MWI;BTSX;2.0 [0.8-4.1];1.95556;0.81705;4.07556;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;MWI;FMLE;2.2 [0.9-4.5];2.20507;0.94087;4.51614;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;MWI;BTSX;2.6 [1.2-5.1];2.60193;1.17428;5.13612;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;MWI;BTSX;2.6 [1.3-4.9];2.62648;1.26093;4.88659;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;MWI;BTSX;2.4 [1.0-4.8];2.36288;1.02903;4.79914;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;MWI;BTSX;2.1 [0.9-4.3];2.07131;0.8817;4.28201;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;MWI;MLE;4.8 [2.2-9.4];4.81142;2.16155;9.41541;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;MWI;MLE;3.3 [1.5-6.4];3.29831;1.53594;6.44779;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;MWI;FMLE;2.4 [1.0-5.0];2.4119;1.01104;4.95285;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;MWI;MLE;3.7 [1.8-6.9];3.68234;1.77543;6.89443;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;MWI;MLE;4.1 [1.9-7.8];4.07251;1.88613;7.84196;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;MWI;MLE;3.2 [1.5-6.4];3.23843;1.47198;6.43274;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;MWI;BTSX;3.7 [1.6-7.4];3.72402;1.62479;7.44194;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;MWI;BTSX;2.8 [1.3-5.2];2.75343;1.29789;5.23624;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;MWI;FMLE;1.7 [0.7-3.4];1.67011;0.70031;3.37548;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;MWI;MLE;2.6 [1.1-5.4];2.59146;1.09967;5.3705;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;MWI;BTSX;2.9 [1.4-5.6];2.93555;1.37664;5.60127;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;MWI;BTSX;2.8 [1.3-5.5];2.83137;1.31039;5.48939;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;MWI;FMLE;2.0 [0.9-3.9];1.96369;0.88364;3.87656;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;MWI;FMLE;2.1 [0.9-4.2];2.07959;0.90259;4.17818;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;MWI;FMLE;1.8 [0.8-3.5];1.83154;0.83983;3.51763;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;MWI;BTSX;2.8 [1.3-5.1];2.76931;1.33667;5.12296;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;MWI;MLE;3.6 [1.8-6.5];3.55357;1.76783;6.45419;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;MWI;FMLE;1.4 [0.6-2.9];1.4167;0.58503;2.90674;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;MWI;FMLE;1.8 [0.8-3.7];1.82704;0.76505;3.70939;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;MWI;FMLE;1.2 [0.5-2.7];1.2351;0.49344;2.66454;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;MWI;MLE;4.4 [2.0-8.6];4.41947;2.01256;8.56538;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;MWI;BTSX;1.8 [0.8-3.9];1.83411;0.75971;3.87318;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;MWI;FMLE;2.1 [1.0-4.0];2.10818;0.97717;4.01548;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;MWI;BTSX;2.1 [0.9-4.4];2.13623;0.90927;4.39542;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;MWI;FMLE;1.5 [0.6-3.0];1.47773;0.61013;3.03474;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;MWI;MLE;2.8 [1.2-5.8];2.81429;1.21729;5.79651;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;MWI;FMLE;2.1 [0.9-4.2];2.11504;0.92693;4.20134;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;MWI;BTSX;3.4 [1.5-6.7];3.40213;1.50504;6.73472;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;MWI;BTSX;2.9 [1.4-5.3];2.85284;1.38334;5.28093;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;MWI;FMLE;2.0 [0.9-3.8];2.00952;0.91896;3.83325;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;MWI;MLE;3.0 [1.3-6.0];2.96188;1.29303;6.03633;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;MWI;BTSX;2.3 [1.0-4.6];2.26562;0.97316;4.61496;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;WPR;;MYS;BTSX;0.6 [0.4-0.9];0.6077;0.35495;0.91696;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;WPR;;MYS;FMLE;0.3 [0.2-0.6];0.32749;0.16084;0.59419;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;WPR;;MYS;MLE;0.9 [0.5-1.3];0.89466;0.51849;1.3386;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;WPR;;MYS;FMLE;0.3 [0.2-0.6];0.32394;0.16603;0.57417;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;WPR;;MYS;MLE;0.9 [0.5-1.7];0.93657;0.47712;1.67038;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;WPR;;MYS;FMLE;0.4 [0.2-0.7];0.4079;0.22871;0.66183;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.34365;0.20733;0.54211;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;WPR;;MYS;MLE;1.0 [0.6-1.5];1.00117;0.5503;1.50529;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.33524;0.19975;0.53761;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.33592;0.20317;0.53094;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;WPR;;MYS;BTSX;0.6 [0.4-0.9];0.60907;0.35551;0.93587;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;WPR;;MYS;FMLE;0.3 [0.2-0.6];0.33611;0.15665;0.63846;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;WPR;;MYS;MLE;1.0 [0.5-1.6];0.99455;0.53694;1.55588;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.33288;0.20117;0.52602;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;WPR;;MYS;BTSX;0.7 [0.4-1.1];0.70263;0.39348;1.07038;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;WPR;;MYS;MLE;0.9 [0.5-1.3];0.86739;0.50025;1.28636;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;WPR;;MYS;BTSX;0.6 [0.3-1.0];0.59527;0.32726;0.99101;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;WPR;;MYS;BTSX;0.7 [0.4-1.2];0.73422;0.39675;1.18955;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;WPR;;MYS;MLE;0.9 [0.5-1.4];0.94782;0.53154;1.41309;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;WPR;;MYS;BTSX;0.6 [0.4-1.0];0.63778;0.3742;0.96642;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;WPR;;MYS;MLE;0.8 [0.5-1.3];0.83374;0.47507;1.33486;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;WPR;;MYS;BTSX;0.6 [0.3-1.1];0.63793;0.32911;1.11836;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;WPR;;MYS;BTSX;0.7 [0.4-1.0];0.6851;0.38499;1.03682;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;WPR;;MYS;BTSX;0.6 [0.4-1.0];0.6238;0.36416;0.95077;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;WPR;;MYS;MLE;1.0 [0.5-1.8];0.96552;0.48015;1.76086;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;WPR;;MYS;MLE;1.0 [0.5-1.5];0.98287;0.5401;1.46995;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;WPR;;MYS;BTSX;0.6 [0.3-0.9];0.55902;0.32004;0.88835;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;WPR;;MYS;FMLE;0.4 [0.2-0.6];0.37291;0.22236;0.58271;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;WPR;;MYS;BTSX;0.7 [0.4-1.1];0.69072;0.38359;1.06888;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;WPR;;MYS;FMLE;0.4 [0.2-0.6];0.3905;0.22953;0.61568;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;WPR;;MYS;MLE;0.9 [0.5-1.6];0.93098;0.48797;1.61319;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;WPR;;MYS;BTSX;0.6 [0.3-0.9];0.59765;0.34741;0.92655;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.3216;0.18731;0.52401;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;WPR;;MYS;MLE;0.9 [0.5-1.3];0.89964;0.51282;1.33645;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;WPR;;MYS;FMLE;0.4 [0.2-0.6];0.36212;0.21693;0.5659;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.34266;0.20704;0.54472;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;WPR;;MYS;MLE;0.9 [0.5-1.4];0.91518;0.53133;1.3628;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;WPR;;MYS;BTSX;0.6 [0.3-0.9];0.58241;0.32929;0.94492;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;WPR;;MYS;BTSX;0.7 [0.4-1.0];0.66233;0.37819;1.00014;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;WPR;;MYS;FMLE;0.4 [0.2-0.7];0.43138;0.23576;0.7203;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;WPR;;MYS;BTSX;0.6 [0.3-1.0];0.6135;0.32623;1.04708;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;WPR;;MYS;BTSX;0.6 [0.4-0.9];0.62907;0.36415;0.94989;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.32026;0.17159;0.54902;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;WPR;;MYS;MLE;0.9 [0.5-1.3];0.87612;0.51054;1.3227;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.32447;0.1903;0.52364;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;WPR;;MYS;MLE;0.9 [0.5-1.3];0.85682;0.49773;1.3045;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;WPR;;MYS;FMLE;0.4 [0.2-0.6];0.39682;0.22715;0.63251;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;WPR;;MYS;MLE;0.9 [0.5-1.3];0.89452;0.5174;1.33179;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;WPR;;MYS;MLE;0.8 [0.5-1.2];0.79694;0.4579;1.24562;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;WPR;;MYS;MLE;0.9 [0.5-1.4];0.8544;0.47394;1.40749;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.30591;0.17336;0.50827;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;WPR;;MYS;BTSX;0.6 [0.3-1.2];0.64177;0.32159;1.15565;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;WPR;;MYS;BTSX;0.6 [0.4-0.9];0.62354;0.36497;0.9433;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;WPR;;MYS;BTSX;0.7 [0.3-1.2];0.65965;0.32294;1.21541;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;WPR;;MYS;MLE;1.0 [0.6-1.6];1.02573;0.55172;1.64126;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;WPR;;MYS;FMLE;0.3 [0.2-0.6];0.32972;0.15696;0.61079;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;WPR;;MYS;FMLE;0.3 [0.2-0.5];0.31537;0.17439;0.53062;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;WPR;;MYS;BTSX;0.7 [0.4-1.1];0.70707;0.3859;1.11775;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;WPR;;MYS;MLE;0.9 [0.5-1.5];0.88663;0.47733;1.49312;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;WPR;;MYS;MLE;1.0 [0.5-1.5];0.97255;0.53359;1.48731;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;NAM;BTSX;1.9 [0.7-4.3];1.90514;0.6833;4.34368;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;NAM;BTSX;2.4 [0.9-5.0];2.35903;0.91828;5.00179;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;NAM;FMLE;1.9 [0.7-4.2];1.90748;0.7342;4.15927;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;NAM;FMLE;2.2 [0.8-4.9];2.2317;0.82237;4.93482;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;NAM;FMLE;1.3 [0.5-3.2];1.34753;0.46072;3.16231;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;NAM;FMLE;1.6 [0.5-3.6];1.5788;0.49938;3.6226;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;NAM;FMLE;1.6 [0.6-3.6];1.62926;0.57914;3.64231;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2006;AFR;;NAM;FMLE;1.9 [0.7-4.2];1.89334;0.68583;4.2286;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;NAM;BTSX;2.4 [0.9-5.2];2.42698;0.93817;5.15511;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;NAM;MLE;2.3 [0.8-5.1];2.25637;0.83407;5.09829;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;NAM;BTSX;1.9 [0.6-4.3];1.85704;0.60713;4.28671;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;NAM;BTSX;1.8 [0.6-4.0];1.75358;0.62969;3.95248;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;NAM;MLE;2.8 [1.2-5.7];2.81055;1.17655;5.72289;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;NAM;BTSX;2.7 [1.1-5.7];2.69235;1.06129;5.67941;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;NAM;BTSX;2.1 [0.7-4.8];2.09987;0.74388;4.76706;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2010;AFR;;NAM;BTSX;1.9 [0.7-4.1];1.85781;0.70104;4.05379;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2009;AFR;;NAM;MLE;2.3 [0.9-4.9];2.33031;0.90971;4.94164;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;NAM;BTSX;2.5 [1.0-5.2];2.51181;1.03536;5.23421;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2001;AFR;;NAM;MLE;3.1 [1.3-6.3];3.11152;1.30781;6.28958;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;NAM;BTSX;2.2 [0.9-4.7];2.21431;0.8824;4.67372;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2004;AFR;;NAM;FMLE;1.7 [0.6-3.7];1.6589;0.6084;3.6964;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2013;AFR;;NAM;FMLE;1.5 [0.5-3.4];1.47812;0.50676;3.38989;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;NAM;FMLE;2.0 [0.8-4.4];2.04095;0.80455;4.43045;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2019;AFR;;NAM;FMLE;1.6 [0.5-3.8];1.63214;0.49099;3.81811;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2008;AFR;;NAM;FMLE;1.7 [0.6-3.9];1.73924;0.62336;3.90983;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2003;AFR;;NAM;BTSX;2.4 [1.0-5.1];2.41635;0.9801;5.05182;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2014;AFR;;NAM;FMLE;1.7 [0.6-4.0];1.72175;0.59206;4.00204;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;NAM;MLE;2.1 [0.8-4.7];2.08396;0.76355;4.68974;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2017;AFR;;NAM;FMLE;1.7 [0.6-3.9];1.69209;0.56017;3.85637;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2018;AFR;;NAM;BTSX;1.8 [0.6-4.1];1.82353;0.62736;4.13959;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2000;AFR;;NAM;MLE;3.2 [1.3-6.5];3.18707;1.31788;6.47905;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2005;AFR;;NAM;BTSX;2.3 [0.9-5.0];2.34906;0.92737;4.97727;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2002;AFR;;NAM;MLE;3.0 [1.3-6.1];3.01751;1.28325;6.09744;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2016;AFR;;NAM;FMLE;1.8 [0.6-4.2];1.84333;0.60675;4.21069;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2011;AFR;;NAM;BTSX;1.7 [0.6-3.8];1.708;0.63224;3.78819;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;NAM;MLE;2.0 [0.8-4.5];2.0453;0.76731;4.52422;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2015;AFR;;NAM;FMLE;2.0 [0.7-4.5];1.95306;0.65928;4.45636;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2007;AFR;;NAM;MLE;2.9 [1.2-6.0];2.92244;1.17311;6.00308;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
SDGPOISON;PUBLISHED;2012;AFR;;NAM;BTSX;1.7 [0.6-3.8];1.68496;0.60898;3.82092;;;;http://apps.who.int/gho/athena/api/GHO/SDGPOISON.csv
