GHO;PUBLISHSTATE;YEAR;REGION;COUNTRY;SEX;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
Yth_curr_tob_use;PUBLISHED;2020;SEAR;THA;FMLE;8.1;8.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;THA;BTSX;15.0;15.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;MHL;FMLE;21.4;21.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;MYS;FMLE;9.6;9.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;MYS;BTSX;20.9;20.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;MHL;BTSX;28.2;28.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;NRU;MLE;25.6;25.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;NRU;FMLE;27.0;27.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;NRU;BTSX;26.2;26.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;FSM;MLE;34.1;34.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;FSM;FMLE;25.1;25.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;FSM;BTSX;29.2;29.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;MNG;MLE;21.0;21.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;MNG;FMLE;6.9;6.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;MNG;BTSX;14.0;14.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;MYS;MLE;32.4;32.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;MDV;MLE;15.8;15.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;MDV;FMLE;6.8;6.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;SEAR;MDV;BTSX;11.2;11.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;MHL;MLE;36.5;36.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;LAO;MLE;16.4;16.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;SLB;FMLE;24.4;24.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;SLB;BTSX;28.1;28.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;LAO;FMLE;5.9;5.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;LAO;BTSX;11.1;11.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;KIR;MLE;53.3;53.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;KIR;FMLE;42.8;42.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;KIR;BTSX;47.7;47.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;TUV;MLE;30.4;30.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;TUV;FMLE;13.6;13.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;TUV;BTSX;21.2;21.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;VUT;MLE;19.5;19.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;VUT;FMLE;14.5;14.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;VUT;BTSX;16.9;16.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;TON;MLE;28.0;28.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;TON;FMLE;8.4;8.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;TON;BTSX;18.5;18.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;SLB;MLE;30.2;30.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;PHL;MLE;22.2;22.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;PHL;FMLE;10.4;10.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;PHL;BTSX;16.0;16.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;WSM;MLE;22.5;22.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;FJI;FMLE;6.5;6.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;COK;BTSX;21.5;21.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;KHM;MLE;2.9;2.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;KHM;FMLE;1.9;1.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;KHM;BTSX;2.4;2.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;BRN;MLE;14.1;14.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;BRN;FMLE;3.9;3.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;BRN;BTSX;9.2;9.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;FJI;BTSX;9.1;9.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;COK;MLE;29.7;29.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;COK;FMLE;13.9;13.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;WSM;FMLE;8.1;8.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;WSM;BTSX;15.1;15.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;NIU;MLE;22.8;22.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;NIU;FMLE;19.2;19.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;NIU;BTSX;21.1;21.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;PLW;MLE;47.8;47.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;PLW;FMLE;37.4;37.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;PLW;BTSX;42.7;42.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;PNG;MLE;40.1;40.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;PNG;FMLE;28.3;28.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;PNG;BTSX;33.3;33.3;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;WPR;FJI;MLE;11.8;11.8;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;BRA;MLE;6.7;6.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;BRA;FMLE;7.0;7.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;BRA;BTSX;6.9;6.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;COL;MLE;20.6;20.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;COL;FMLE;19.6;19.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;COL;BTSX;20.2;20.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;ATG;MLE;7.9;7.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;ATG;FMLE;7.0;7.0;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;ATG;BTSX;7.5;7.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;ARG;MLE;18.7;18.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;ARG;FMLE;21.4;21.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;ARG;BTSX;20.2;20.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;BHS;FMLE;8.4;8.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;HTI;FMLE;19.2;19.2;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;HTI;BTSX;19.7;19.7;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;HND;MLE;9.6;9.6;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;HND;FMLE;6.4;6.4;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;HND;BTSX;7.9;7.9;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;GRD;MLE;12.5;12.5;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
Yth_curr_tob_use;PUBLISHED;2020;AMR;GRD;FMLE;7.1;7.1;;;;;;http://apps.who.int/gho/athena/api/GHO/Yth_curr_tob_use.csv
