goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Age;dimensions.Sex;dimensions.Reporting Type;ATTR_ENDPOINT
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;688;Serbia;2012.0;79;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;688;Serbia;2013.0;76;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;688;Serbia;2014.0;52;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;688;Serbia;2015.0;32;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;688;Serbia;2016.0;31;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;688;Serbia;2017.0;2;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;694;Sierra Leone;2010.0;5;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;702;Singapore;2007.0;0;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;702;Singapore;2008.0;3;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;702;Singapore;2009.0;7;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;702;Singapore;2010.0;135;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;702;Singapore;2015.0;22;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;702;Singapore;2016.0;17;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2008.0;17;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2009.0;25;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2010.0;28;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2011.0;31;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2012.0;23;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2013.0;30;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2014.0;34;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2015.0;25;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2016.0;45;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;703;Slovakia;2017.0;88;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2007.0;9;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2008.0;68;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2009.0;28;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2010.0;33;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2011.0;18;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2012.0;15;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2013.0;37;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2014.0;5;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2015.0;47;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2016.0;27;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;705;Slovenia;2017.0;25;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;710;South Africa;2010.0;248;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;710;South Africa;2011.0;87;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;710;South Africa;2012.0;87;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;710;South Africa;2013.0;64;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;710;South Africa;2014.0;55;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;724;Spain;2009.0;443;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;724;Spain;2012.0;495;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;724;Spain;2013.0;244;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;724;Spain;2014.0;153;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;724;Spain;2015.0;267;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;724;Spain;2016.0;193;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;144;Sri Lanka;2011.0;56;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;144;Sri Lanka;2014.0;29;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;144;Sri Lanka;2015.0;30;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;144;Sri Lanka;2016.0;23;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;740;Suriname;2009.0;20;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;740;Suriname;2010.0;2;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;740;Suriname;2011.0;2;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;740;Suriname;2012.0;5;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;740;Suriname;2013.0;9;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;752;Sweden;2008.0;21;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;752;Sweden;2009.0;44;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;752;Sweden;2010.0;14;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;752;Sweden;2011.0;10;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;752;Sweden;2012.0;33;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;752;Sweden;2013.0;2;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;752;Sweden;2014.0;4;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;752;Sweden;2015.0;2;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;752;Sweden;2016.0;2;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;756;Switzerland;2009.0;33;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;756;Switzerland;2010.0;46;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;756;Switzerland;2011.0;36;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;756;Switzerland;2012.0;60;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;756;Switzerland;2013.0;42;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;756;Switzerland;2014.0;35;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;756;Switzerland;2015.0;47;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
['16'];['16.2'];['16.2.2'];VC_HTF_DETV;Detected victims of human trafficking, by age and sex (number);998;756;Switzerland;2016.0;90;Float;;;;;;GLOTIP Database;;['Data in reference to one country but derived from different types of sources should not be compared between them.\n'];C;NUMBER;ALLAGE;BOTHSEX;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=VC_HTF_DETV&pageSize=999999999
