goal;target;indicator;series;seriesDescription;seriesCount;geoAreaCode;geoAreaName;timePeriodStart;value;valueType;time_detail;timeCoverage;upperBound;lowerBound;basePeriod;source;geoInfoUrl;footnotes;attributes.Nature;attributes.Units;dimensions.Reporting Type;ATTR_ENDPOINT
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;246;Finland;2020.0;62.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;250;France;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;250;France;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;266;Gabon;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;266;Gabon;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;270;Gambia;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;270;Gambia;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;268;Georgia;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;268;Georgia;2020.0;75;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;276;Germany;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;276;Germany;2020.0;75;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;288;Ghana;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;288;Ghana;2020.0;37.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;300;Greece;2015.0;0;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;300;Greece;2020.0;0;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;320;Guatemala;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;320;Guatemala;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;324;Guinea;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;324;Guinea;2020.0;37.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;624;Guinea-Bissau;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;624;Guinea-Bissau;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;328;Guyana;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;328;Guyana;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;332;Haiti;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;340;Honduras;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;340;Honduras;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;348;Hungary;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;348;Hungary;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;352;Iceland;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;352;Iceland;2020.0;75;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;356;India;2015.0;83.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;356;India;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;360;Indonesia;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;360;Indonesia;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;364;Iran (Islamic Republic of);2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;364;Iran (Islamic Republic of);2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;368;Iraq;2015.0;16.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;368;Iraq;2020.0;12.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;372;Ireland;2015.0;83.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;372;Ireland;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;376;Israel;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;380;Italy;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;388;Jamaica;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;388;Jamaica;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;392;Japan;2015.0;100;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;392;Japan;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;400;Jordan;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;400;Jordan;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;398;Kazakhstan;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;398;Kazakhstan;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;404;Kenya;2015.0;83.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;404;Kenya;2020.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;296;Kiribati;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;296;Kiribati;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;414;Kuwait;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;414;Kuwait;2020.0;12.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;417;Kyrgyzstan;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;417;Kyrgyzstan;2020.0;37.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;432;Landlocked developing countries (LLDCs);2015.0;47.62;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;432;Landlocked developing countries (LLDCs);2020.0;45.26;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;418;Lao People's Democratic Republic;2015.0;50;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;418;Lao People's Democratic Republic;2020.0;37.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;419;Latin America and the Caribbean;2015.0;54.17;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;419;Latin America and the Caribbean;2020.0;53.23;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;428;Latvia;2015.0;66.67;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;428;Latvia;2020.0;37.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;199;Least Developed Countries (LDCs);2015.0;43.56;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;199;Least Developed Countries (LDCs);2020.0;42.73;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;422;Lebanon;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;422;Lebanon;2020.0;87.5;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;426;Lesotho;2015.0;33.33;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
['12'];['12.4'];['12.4.1'];SG_HAZ_CMRSTHOLM;Parties meeting their commitments and obligations in transmitting information as required by Stockholm Convention on hazardous waste, and other chemicals;440;426;Lesotho;2020.0;25;Float;;;;;;Environment Live;;[''];C;PERCENT;G;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=SG_HAZ_CMRSTHOLM&pageSize=999999999
