GHO;PUBLISHSTATE;YEAR;REGION;UNREGION;WHOINCOMEREGION;COUNTRY;RESIDENCEAREATYPE;Display Value;Numeric;Low;High;StdErr;StdDev;Comments;ATTR_ENDPOINT
SDGPM25;PUBLISHED;2013;WPR;;;JPN;TOWN;12.96 [11.72-14.17];12.96137;11.71965;14.16839;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;WPR;;;JPN;URB;13.83 [13.04-14.70];13.82904;13.04158;14.69831;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;JPN;CITY;14.11 [13.25-14.82];14.10501;13.24791;14.81628;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;JPN;TOTL;13.41 [12.45-14.29];13.41395;12.44729;14.2896;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;JPN;RUR;12.00 [10.67-13.47];12.00216;10.67125;13.46544;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;JPN;TOWN;12.95 [11.74-14.15];12.95343;11.73729;14.14555;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;WPR;;;JPN;URB;13.78 [12.83-14.53];13.78229;12.83127;14.52873;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;JPN;CITY;13.40 [12.69-14.10];13.39873;12.6945;14.09668;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;JPN;TOTL;12.75 [11.88-13.54];12.75262;11.87827;13.53583;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;JPN;RUR;11.42 [10.10-12.71];11.41933;10.10241;12.7076;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;JPN;TOWN;12.32 [11.11-13.41];12.32474;11.1115;13.40528;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;WPR;;;JPN;URB;13.10 [12.33-13.88];13.09874;12.3304;13.88306;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;JPN;CITY;13.17 [12.41-13.88];13.16563;12.41142;13.8777;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;JPN;TOTL;12.54 [11.63-13.37];12.54238;11.62791;13.36885;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;JPN;RUR;11.25 [9.93-12.52];11.24869;9.93384;12.52204;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;JPN;TOWN;12.13 [10.91-13.16];12.12726;10.90514;13.15792;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;WPR;;;JPN;URB;12.88 [12.05-13.67];12.87654;12.05151;13.66635;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;JPN;CITY;12.47 [11.71-13.17];12.47246;11.70978;13.17414;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;JPN;TOTL;11.89 [10.91-12.73];11.89025;10.9058;12.72848;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;JPN;RUR;10.68 [9.28-11.92];10.67775;9.27929;11.91974;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;JPN;TOWN;11.50 [10.26-12.52];11.49735;10.26252;12.52354;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;WPR;;;JPN;URB;12.20 [11.28-12.99];12.20187;11.28144;12.98901;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;JPN;CITY;11.38 [10.70-12.04];11.38231;10.69619;12.04168;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;JPN;TOTL;10.87 [10.13-11.65];10.86894;10.12653;11.64707;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;JPN;RUR;9.79 [8.69-10.98];9.79084;8.69299;10.98131;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;JPN;TOWN;10.52 [9.53-11.58];10.52292;9.5285;11.57727;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;WPR;;;JPN;URB;11.14 [10.42-11.87];11.14461;10.41908;11.8656;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;JPN;CITY;11.32 [10.67-11.93];11.32238;10.67359;11.9273;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;JPN;TOTL;10.84 [10.02-11.55];10.83519;10.02477;11.55344;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;JPN;RUR;9.80 [8.63-10.95];9.79668;8.62583;10.95145;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;JPN;TOWN;10.51 [9.52-11.45];10.5135;9.52224;11.45422;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;WPR;;;JPN;URB;11.10 [10.41-11.76];11.09939;10.4059;11.75922;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KAZ;CITY;44.96 [29.22-66.19];44.95595;29.22396;66.18852;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KAZ;TOTL;30.42 [21.77-42.24];30.42386;21.77415;42.24079;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KAZ;RUR;27.45 [19.09-38.55];27.44913;19.08893;38.55156;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KAZ;TOWN;36.58 [25.69-49.14];36.58256;25.69017;49.14067;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KAZ;URB;41.44 [27.95-57.98];41.4446;27.95335;57.97722;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KAZ;CITY;51.07 [31.82-77.36];51.06704;31.81591;77.35879;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KAZ;TOTL;34.57 [24.30-49.06];34.57333;24.30233;49.05761;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KAZ;RUR;31.14 [21.82-45.56];31.13715;21.81802;45.56323;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KAZ;TOWN;41.55 [30.54-57.56];41.55215;30.53574;57.55939;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KAZ;URB;47.08 [31.13-67.99];47.07748;31.12919;67.98531;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;KAZ;CITY;51.20 [31.61-78.61];51.20449;31.61323;78.61085;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;KAZ;TOTL;34.82 [24.03-51.73];34.81683;24.02527;51.72567;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;KAZ;RUR;31.36 [21.82-48.14];31.35635;21.82072;48.13624;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;KAZ;TOWN;41.63 [29.31-60.56];41.62989;29.30897;60.55842;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;KAZ;URB;47.19 [30.55-69.95];47.18993;30.54997;69.95379;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KAZ;CITY;48.05 [30.85-74.64];48.05002;30.85332;74.63584;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KAZ;TOTL;32.64 [23.16-46.55];32.63615;23.16207;46.55434;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KAZ;RUR;29.33 [20.23-41.33];29.32549;20.22822;41.326;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KAZ;TOWN;39.04 [27.92-54.95];39.04007;27.9241;54.95126;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;EUR;;;KAZ;URB;44.27 [30.09-64.17];44.27176;30.09417;64.17076;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KAZ;CITY;45.28 [29.10-64.38];45.28235;29.09541;64.38124;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KAZ;TOTL;30.91 [22.27-41.82];30.90701;22.27147;41.8216;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KAZ;RUR;27.76 [19.74-39.33];27.76028;19.73693;39.33088;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KAZ;TOWN;36.94 [27.09-51.75];36.93786;27.08921;51.75371;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;EUR;;;KAZ;URB;41.78 [28.52-58.64];41.78221;28.51587;58.64091;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KAZ;CITY;45.27 [29.26-63.82];45.26808;29.26337;63.81957;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KAZ;TOTL;30.83 [22.30-41.78];30.83178;22.29733;41.78438;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KAZ;RUR;27.63 [19.42-37.99];27.6297;19.4217;37.99362;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KAZ;TOWN;36.81 [27.42-53.13];36.80731;27.41644;53.12729;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;EUR;;;KAZ;URB;41.72 [29.18-58.24];41.71766;29.18149;58.2423;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KAZ;CITY;44.61 [29.07-64.78];44.61123;29.0714;64.78332;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KAZ;TOTL;30.66 [21.93-40.88];30.6633;21.92853;40.87989;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KAZ;RUR;27.52 [18.41-38.18];27.51781;18.4114;38.17904;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KAZ;TOWN;36.45 [25.77-51.50];36.45171;25.77277;51.4972;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;EUR;;;KAZ;URB;41.19 [27.96-58.00];41.18521;27.96205;58.0005;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KAZ;CITY;42.28 [27.23-62.09];42.28278;27.22731;62.08625;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KAZ;TOTL;29.04 [20.80-38.95];29.0364;20.79933;38.95194;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KAZ;RUR;26.01 [17.92-35.70];26.00546;17.91996;35.70209;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KAZ;TOWN;34.51 [24.79-49.09];34.50578;24.79165;49.0885;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;EUR;;;KAZ;URB;39.02 [26.41-55.13];39.01504;26.40587;55.1319;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KAZ;CITY;41.58 [27.05-59.66];41.58419;27.05236;59.66063;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KAZ;TOTL;28.46 [20.99-37.13];28.46401;20.99121;37.13158;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KAZ;RUR;25.42 [18.74-34.16];25.42036;18.73662;34.15739;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KAZ;TOWN;33.84 [26.10-46.62];33.84303;26.09843;46.62447;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;EUR;;;KAZ;URB;38.33 [27.13-52.69];38.32893;27.12542;52.69441;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KAZ;CITY;38.39 [24.39-55.49];38.38617;24.39305;55.48927;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KAZ;TOTL;26.50 [19.01-34.73];26.50215;19.01253;34.73025;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KAZ;RUR;23.70 [16.65-31.03];23.70282;16.64659;31.03147;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KAZ;TOWN;31.38 [22.98-43.74];31.37861;22.97804;43.73995;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;EUR;;;KAZ;URB;35.44 [24.11-48.88];35.43695;24.10574;48.88328;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;KEN;CITY;9.94 [6.30-13.57];9.94006;6.29818;13.56877;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;KEN;TOTL;12.38 [7.75-17.49];12.37721;7.7466;17.49326;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;KEN;RUR;12.51 [8.01-17.87];12.51193;8.01342;17.86586;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;KEN;TOWN;14.05 [8.10-20.02];14.05383;8.10099;20.02168;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;AFR;;;KEN;URB;12.22 [7.43-17.07];12.21847;7.43223;17.06606;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;KEN;CITY;9.98 [6.31-13.64];9.97743;6.30827;13.64213;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;KEN;TOTL;12.43 [7.77-17.58];12.42852;7.76813;17.58104;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;KEN;RUR;12.57 [8.04-17.96];12.56522;8.03839;17.95707;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;KEN;TOWN;14.12 [8.12-20.12];14.12448;8.12292;20.1158;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;AFR;;;KEN;URB;12.27 [7.45-17.14];12.26698;7.44878;17.13672;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;KEN;CITY;9.97 [6.33-13.63];9.97117;6.33062;13.62614;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;KEN;TOTL;12.46 [7.79-17.66];12.46378;7.78869;17.66361;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;KEN;RUR;12.61 [8.07-18.06];12.61395;8.06596;18.0603;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;KEN;TOWN;14.18 [8.14-20.23];14.17707;8.13609;20.2252;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;AFR;;;KEN;URB;12.29 [7.46-17.19];12.28578;7.46005;17.19361;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;KEN;CITY;9.96 [6.31-13.62];9.96375;6.31194;13.61517;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;KEN;TOTL;12.44 [7.77-17.61];12.44209;7.76801;17.61332;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;KEN;RUR;12.58 [8.04-17.99];12.58374;8.03918;17.98662;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;KEN;TOWN;14.17 [8.13-20.19];14.17475;8.13047;20.1906;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2013;AFR;;;KEN;URB;12.27 [7.45-17.17];12.27364;7.44552;17.16937;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;KEN;CITY;9.98 [6.32-13.67];9.9834;6.31967;13.66517;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;KEN;TOTL;12.47 [7.78-17.66];12.46646;7.78279;17.6641;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;KEN;RUR;12.61 [8.06-18.06];12.61256;8.05707;18.05588;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;KEN;TOWN;14.21 [8.15-20.26];14.20613;8.14512;20.26404;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2014;AFR;;;KEN;URB;12.29 [7.46-17.20];12.29207;7.4554;17.19646;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;KEN;CITY;10.00 [6.33-13.69];10.00024;6.32688;13.68742;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;KEN;TOTL;12.50 [7.79-17.72];12.49999;7.79056;17.72025;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;KEN;RUR;12.64 [8.06-18.10];12.63936;8.06155;18.09848;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;KEN;TOWN;14.28 [8.16-20.45];14.28144;8.16403;20.44699;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2015;AFR;;;KEN;URB;12.33 [7.47-17.27];12.33296;7.4658;17.26711;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;KEN;CITY;9.99 [6.32-13.67];9.99053;6.32025;13.67419;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;KEN;TOTL;12.53 [7.81-17.79];12.52689;7.80548;17.78748;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;KEN;RUR;12.68 [8.09-18.20];12.68322;8.08782;18.19631;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;KEN;TOWN;14.32 [8.17-20.49];14.3151;8.16979;20.48856;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2016;AFR;;;KEN;URB;12.34 [7.47-17.30];12.33872;7.46563;17.30127;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;KEN;CITY;10.04 [6.34-13.80];10.03891;6.33795;13.80171;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;KEN;TOTL;12.51 [7.80-17.72];12.51088;7.79705;17.72132;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;KEN;RUR;12.65 [8.05-18.12];12.65372;8.05469;18.1207;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;KEN;TOWN;14.29 [8.17-20.40];14.28819;8.17165;20.4015;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2017;AFR;;;KEN;URB;12.34 [7.46-17.24];12.33814;7.46194;17.23832;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;KEN;CITY;10.02 [6.33-13.74];10.02404;6.33263;13.74364;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;KEN;TOTL;12.58 [7.84-17.89];12.58012;7.83595;17.89033;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;KEN;RUR;12.75 [8.11-18.32];12.74626;8.11279;18.32218;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;KEN;TOWN;14.39 [8.19-20.66];14.39018;8.19423;20.65582;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2018;AFR;;;KEN;URB;12.38 [7.48-17.39];12.37824;7.4815;17.39407;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;KEN;CITY;10.01 [6.29-13.74];10.00684;6.29182;13.73667;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;KEN;TOTL;12.52 [7.80-17.78];12.52415;7.80219;17.7811;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;KEN;RUR;12.68 [8.05-18.19];12.68054;8.04826;18.19323;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;KEN;TOWN;14.34 [8.17-20.51];14.33627;8.17341;20.50819;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2019;AFR;;;KEN;URB;12.33 [7.45-17.28];12.3332;7.45449;17.27789;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KGZ;CITY;46.26 [32.27-67.32];46.2622;32.26924;67.31689;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KGZ;TOTL;44.68 [29.28-67.06];44.68326;29.28287;67.0646;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KGZ;RUR;42.99 [27.76-64.09];42.98589;27.76106;64.08776;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KGZ;TOWN;48.66 [29.59-74.31];48.66162;29.59216;74.31359;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2010;EUR;;;KGZ;URB;47.25 [31.09-70.73];47.24589;31.0884;70.72604;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KGZ;CITY;52.43 [37.27-75.18];52.43282;37.26793;75.17612;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KGZ;TOTL;50.70 [34.29-75.59];50.69917;34.28798;75.58997;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KGZ;RUR;48.78 [32.48-74.08];48.78423;32.47801;74.07723;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KGZ;TOWN;55.25 [34.68-85.02];55.24518;34.68165;85.02422;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2011;EUR;;;KGZ;URB;53.58 [36.35-80.84];53.58408;36.35161;80.84466;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;KGZ;CITY;52.00 [36.31-72.47];52.0026;36.31281;72.47397;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;KGZ;TOTL;50.32 [34.06-69.43];50.3221;34.05663;69.4331;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;KGZ;RUR;48.43 [31.80-68.18];48.42564;31.80446;68.18199;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
SDGPM25;PUBLISHED;2012;EUR;;;KGZ;TOWN;54.87 [34.58-84.41];54.86632;34.58252;84.40838;;;;http://apps.who.int/gho/athena/api/GHO/SDGPM25.csv
