;TIME_PERIOD;RAW_OBS_VALUE;COUNTRY_ISO_3;_merge;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR;ATTR_ENCODING_LABELS
66;2021.0;3;GRC;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
67;2021.0;3;GRD;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
68;2021.0;3;GTM;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
69;2021.0;3;GIN;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
70;2021.0;1;GNB;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
71;2021.0;2;GUY;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
72;2021.0;3;HTI;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
73;2021.0;3;HND;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
74;2021.0;3;HUN;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
75;2021.0;3;ISL;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
76;2021.0;3;IND;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
77;2021.0;3;IDN;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
78;2021.0;3;IRN;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
79;2021.0;3;IRQ;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
80;2021.0;3;IRL;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
81;2021.0;3;ISR;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
82;2021.0;3;ITA;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
83;2021.0;3;JAM;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
84;2021.0;3;JPN;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
85;2021.0;3;JOR;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
86;2021.0;3;KAZ;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
87;2021.0;3;KEN;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
88;2021.0;1;KIR;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
89;2021.0;0;PRK;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
90;2021.0;3;KOR;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
91;2023.0;0;XKX;right_only;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
92;2021.0;3;KWT;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
93;2021.0;3;KGZ;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
94;2021.0;3;LAO;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
95;2021.0;3;LVA;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
96;2021.0;3;LBN;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
97;2021.0;2;LSO;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
98;2021.0;3;LBR;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
99;2021.0;1;LBY;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
100;2021.0;3;LIE;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
101;2021.0;3;LTU;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
102;2021.0;3;LUX;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
103;2021.0;3;MKD;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
104;2021.0;3;MDG;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
105;2021.0;3;MWI;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
106;2021.0;3;MYS;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
107;2021.0;2;MDV;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
108;2021.0;3;MLI;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
109;2021.0;3;MLT;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
110;2021.0;0;MHL;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
111;2021.0;3;MRT;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
112;2021.0;3;MUS;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
113;2021.0;3;MEX;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
114;2021.0;0;FSM;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
115;2021.0;3;MDA;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
116;2021.0;3;MCO;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
117;2021.0;3;MNG;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
118;2021.0;3;MNE;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
119;2021.0;3;MAR;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
120;2021.0;3;MOZ;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
121;2021.0;3;MMR;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
122;2021.0;2;NAM;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
123;2021.0;0;NRU;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
124;2021.0;3;NPL;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
125;2021.0;3;NLD;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
126;2021.0;3;NZL;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
127;2021.0;3;NIC;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
128;2021.0;3;NER;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
129;2021.0;2;NGA;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
130;2021.0;3;NOR;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
131;2021.0;3;OMN;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
132;2021.0;3;PAK;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
133;2021.0;0;PLW;both;Online consumer protection;Marketplace;Product Safety;Legal framework national;MP_PS_LF_ONCOPR;https://unctad.org/en/Pages/DTL/STI_and_ICTs/ICT4D-Legislation/eCom-Consumer-Protection-Laws.aspx;UNCTAD;Does the country have online consumer protection legislation?;;;;E-transaction Legislation Worldwide;nan;2023;"3=Legislation; 2=Draft Legislation; 1=No Legislation; 0=No Data"
