;DIM_SDG_INDICATOR;ATTR_SDG_INDICATOR_DESCRIPTION;COUNTRY_NAME;TIME_PERIOD;RAW_OBS_VALUE;ATTR_SOURCE_OF_SOURCE;ATTR_FOOTNOTE_OF_SOURCE;DIM_REP_TYPE;COUNTRY_ISO_2;COUNTRY_ISO_3;_merge;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR
121;_T;;;2023.0;;;;_T;;MMR;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
122;_T;;;2023.0;;;;_T;;NAM;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
123;_T;;;2023.0;;;;_T;;NRU;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
124;_T;;;2023.0;;;;_T;;NPL;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
125;12.5.1;Electronic waste recycling, per capita (Kg);Netherlands;2018.0;9.64;Eurostat;[''];Global;NL;NLD;both;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
126;_T;;;2023.0;;;;_T;;NZL;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
127;_T;;;2023.0;;;;_T;;NIC;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
128;_T;;;2023.0;;;;_T;;NER;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
129;_T;;;2023.0;;;;_T;;NGA;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
130;12.5.1;Electronic waste recycling, per capita (Kg);Norway;2018.0;17.87;Eurostat;[''];Global;NO;NOR;both;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
131;_T;;;2023.0;;;;_T;;OMN;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
132;_T;;;2023.0;;;;_T;;PAK;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
133;_T;;;2023.0;;;;_T;;PLW;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
134;_T;;;2023.0;;;;_T;;PSE;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
135;_T;;;2023.0;;;;_T;;PAN;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
136;_T;;;2023.0;;;;_T;;PNG;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
137;_T;;;2023.0;;;;_T;;PRY;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
138;_T;;;2023.0;;;;_T;;PER;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
139;_T;;;2023.0;;;;_T;;PHL;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
140;12.5.1;Electronic waste recycling, per capita (Kg);Poland;2018.0;6.74;Eurostat;[''];Global;PL;POL;both;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
141;12.5.1;Electronic waste recycling, per capita (Kg);Portugal;2018.0;7.17;Eurostat;[''];Global;PT;PRT;both;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
142;_T;;;2023.0;;;;_T;;QAT;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
143;12.5.1;Electronic waste recycling, per capita (Kg);Romania;2018.0;3.04;Eurostat;[''];Global;RO;ROU;both;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
144;_T;;;2023.0;;;;_T;;RUS;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
145;_T;;;2023.0;;;;_T;;RWA;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
146;_T;;;2023.0;;;;_T;;KNA;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
147;_T;;;2023.0;;;;_T;;LCA;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
148;_T;;;2023.0;;;;_T;;VCT;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
149;_T;;;2023.0;;;;_T;;WSM;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
150;_T;;;2023.0;;;;_T;;SMR;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
151;_T;;;2023.0;;;;_T;;STP;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
152;_T;;;2023.0;;;;_T;;SAU;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
153;_T;;;2023.0;;;;_T;;SEN;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
154;_T;;;2023.0;;;;_T;;SRB;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
155;_T;;;2023.0;;;;_T;;SYC;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
156;_T;;;2023.0;;;;_T;;SLE;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
157;_T;;;2023.0;;;;_T;;SGP;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
158;12.5.1;Electronic waste recycling, per capita (Kg);Slovakia;2018.0;5.8;Eurostat;[''];Global;SK;SVK;both;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
159;12.5.1;Electronic waste recycling, per capita (Kg);Slovenia;2018.0;6.56;Eurostat;[''];Global;SI;SVN;both;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
160;_T;;;2023.0;;;;_T;;SLB;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
161;_T;;;2023.0;;;;_T;;SOM;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
162;_T;;;2023.0;;;;_T;;ZAF;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
163;_T;;;2023.0;;;;_T;;SSD;right_only;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
164;12.5.1;Electronic waste recycling, per capita (Kg);Spain;2018.0;6.97;Eurostat;[''];Global;ES;ESP;both;Electronic waste recycling;Marketplace;Product Safety;Outcome;MP_PS_OC_ELWARE;https://unstats.un.org/sdgs/indicators/database/;UN SDG;SDG Database 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;;KG_PER_CAPITA;;SDG Indicator 8.7.1. 12.4.2, 12.5.1,  Series:  Electronic waste recycling, per capita (Kg) EN_EWT_RCYPCAP;https://unstats.un.org/SDGAPI/v1/sdg/Series/Data?seriesCode=EN_EWT_RCYPCAP&pageSize=999999999;2023
