;COUNTRY_ISO_3;_merge;TIME_PERIOD;INDICATOR_NAME;INDICATOR_INDEX;INDICATOR_ISSUE;INDICATOR_CATEGORY;INDICATOR_CODE;ATTR_SOURCE;ATTR_SOURCE_BODY;ATTR_INDICATOR_DESCRIPTION;ATTR_INDICATOR_EXPLANATION;ATTR_UNIT_MEASURE;ATTR_DATA_EXTRACTION_METHDOLOGY;ATTR_SOURCE_TITLE;ATTR_API_ENDPOINT_URL;CRBA_RELEASE_YEAR
144;RUS;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
145;RWA;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
146;KNA;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
147;LCA;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
148;VCT;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
149;WSM;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
150;SMR;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
151;STP;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
152;SAU;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
153;SEN;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
154;SRB;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
155;SYC;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
156;SLE;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
157;SGP;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
158;SVK;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
159;SVN;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
160;SLB;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
161;SOM;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
162;ZAF;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
163;SSD;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
164;ESP;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
165;LKA;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
166;SDN;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
167;SUR;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
168;SWE;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
169;CHE;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
170;SYR;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
171;TJK;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
172;TZA;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
173;THA;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
174;TLS;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
175;TGO;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
176;TON;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
177;TTO;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
178;TUN;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
179;TUR;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
180;TKM;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
181;TUV;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
182;UGA;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
183;UKR;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
184;ARE;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
185;GBR;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
186;USA;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
187;URY;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
188;UZB;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
189;VUT;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
190;VEN;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
191;VNM;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
192;YEM;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
193;ZMB;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
194;ZWE;both;2023;Gender discrimination;Workplace;Decent working conditions;Legal framework national;WP_DW_LF_GENDIS;https://www.worldpolicycenter.org/policies/are-women-protected-from-discrimination-at-work/are-women-protected-from-discrimination-in-promotions-and-or-demotions;World Policy Analysis Centre;Are women protected from discrimination in promotions and/or demotions?;;;;Are women protected from discrimination at work? (In promotion and/or demotions) ;nan;2023
